Borough,Geographical  District,Admin District,ATS Code,Location Name,Grade Level,Bldg ID,Bldg Name,Address,Ownership,Room Number,Sq Ft,Room Function,Shared with other schools?,Inside v outside,Space used for any other purpose beside PE
Brooklyn,20,20,20K503,P.S. 503: The School of Discovery,Elementary,K314,P.S. 314 - BROOKLYN,330 59 STREET,DOE Owned,OUTDOOR YARD 1,50000,OUTDOOR YARD,true,Outside,false
Brooklyn,20,20,20K503,P.S. 503: The School of Discovery,Elementary,K314,P.S. 314 - BROOKLYN,330 59 STREET,DOE Owned,OUTDOOR YARD 2,25000,OUTDOOR YARD,true,Outside,false
Brooklyn,20,20,20K505,Franklin Delano Roosevelt High School,High school,K505,FRANKLIN D. ROOSEVELT HS - K,5800 20 AVENUE,DOE Owned,178C/D,1144,DANCE ROOM,false,Inside,false
Brooklyn,20,20,20K505,Franklin Delano Roosevelt High School,High school,K505,FRANKLIN D. ROOSEVELT HS - K,5800 20 AVENUE,DOE Owned,178C/D,1144,DANCE ROOM,false,Inside,false
Brooklyn,20,20,20K505,Franklin Delano Roosevelt High School,High school,K505,FRANKLIN D. ROOSEVELT HS - K,5800 20 AVENUE,DOE Owned,223,1160,WEIGHT ROOM,false,Inside,false
Brooklyn,20,20,20K505,Franklin Delano Roosevelt High School,High school,K505,FRANKLIN D. ROOSEVELT HS - K,5800 20 AVENUE,DOE Owned,223,1160,WEIGHT ROOM,false,Inside,false
Brooklyn,20,20,20K505,Franklin Delano Roosevelt High School,High school,K505,FRANKLIN D. ROOSEVELT HS - K,5800 20 AVENUE,DOE Owned,242,1053,MULTI-PURPOSE CLASSROOM,false,Inside,true
Brooklyn,20,20,20K505,Franklin Delano Roosevelt High School,High school,K505,FRANKLIN D. ROOSEVELT HS - K,5800 20 AVENUE,DOE Owned,420,1160,MULTI-PURPOSE NON CLASSROOM,false,Inside,true
Brooklyn,20,20,20K505,Franklin Delano Roosevelt High School,High school,K505,FRANKLIN D. ROOSEVELT HS - K,5800 20 AVENUE,DOE Owned,GYMA,4500,GYMNASIUM,false,Inside,false
Brooklyn,20,20,20K505,Franklin Delano Roosevelt High School,High school,K505,FRANKLIN D. ROOSEVELT HS - K,5800 20 AVENUE,DOE Owned,GYMB,4500,GYMNASIUM,false,Inside,false
Brooklyn,20,20,20K505,Franklin Delano Roosevelt High School,High school,K505,FRANKLIN D. ROOSEVELT HS - K,5800 20 AVENUE,DOE Owned,GYMC,2891,GYMNASIUM,false,Inside,false
Brooklyn,20,20,20K505,Franklin Delano Roosevelt High School,High school,K505,FRANKLIN D. ROOSEVELT HS - K,5800 20 AVENUE,DOE Owned,OUTDOOR YARD 1,32190,OUTDOOR YARD,true,Outside,false
Brooklyn,20,20,20K506,P.S. 506: The School of Journalism & Technology,Elementary,K314,P.S. 314 - BROOKLYN,330 59 STREET,DOE Owned,B.GYM.,5040,GYMNASIUM,true,Inside,false
Brooklyn,20,20,20K506,P.S. 506: The School of Journalism & Technology,Elementary,K314,P.S. 314 - BROOKLYN,330 59 STREET,DOE Owned,OUTDOOR YARD 1,50000,OUTDOOR YARD,true,Outside,false
Brooklyn,20,20,20K506,P.S. 506: The School of Journalism & Technology,Elementary,K314,P.S. 314 - BROOKLYN,330 59 STREET,DOE Owned,OUTDOOR YARD 2,25000,OUTDOOR YARD,true,Outside,false
Brooklyn,20,20,20K609,Urban Assembly School for Criminal Justice,Secondary School,K223,I.S. 223 - BROOKLYN,4200 16 AVENUE,DOE Owned,300,5307,GYMNASIUM,true,Inside,false
Brooklyn,20,20,20K609,Urban Assembly School for Criminal Justice,Secondary School,K223,I.S. 223 - BROOKLYN,4200 16 AVENUE,DOE Owned,400-GYM,4988,GYMNASIUM,true,Inside,false
Brooklyn,20,20,20K609,Urban Assembly School for Criminal Justice,Secondary School,K223,I.S. 223 - BROOKLYN,4200 16 AVENUE,DOE Owned,OUTDOOR YARD 1,30000,OUTDOOR YARD,true,Outside,false
Brooklyn,20,20,20K658,Franklin Delano Roosevelt YABC,High school,K505,FRANKLIN D. ROOSEVELT HS - K,5800 20 AVENUE,DOE Owned,OUTDOOR YARD 1,32190,OUTDOOR YARD,true,Outside,false
Brooklyn,20,20,20K748,P.S. 748 Brooklyn School for Global Scholars,Elementary,K163,P.S. 163 - BROOKLYN,1664 BENSON AVENUE,DOE Owned,407,1770,AUXILIARY EXERCISE ROOM,false,Inside,false
Brooklyn,20,20,20K748,P.S. 748 Brooklyn School for Global Scholars,Elementary,K163,P.S. 163 - BROOKLYN,1664 BENSON AVENUE,DOE Owned,OUTDOOR YARD 1,8250,OUTDOOR YARD,false,Outside,false
Brooklyn,20,20,20K768,District 20 Pre-K Center,District Pre-K Center,K453,PRE-K CENTER @ 8501 5TH AVENUE - BROOKLYN,8501 5TH AVENUE,TAX LEVY LEASE,MITH,950,AUXILIARY EXERCISE ROOM,false,Inside,false
Brooklyn,20,20,20K920,New Utrecht Evening Hs M/W,Ungraded,K445,NEW UTRECHT HS - K,1601 80 STREET,DOE Owned,OUTDOOR YARD 1,10200,OUTDOOR YARD,true,Outside,false
Brooklyn,20,20,20K920,New Utrecht Evening Hs M/W,Ungraded,K445,NEW UTRECHT HS - K,1601 80 STREET,DOE Owned,OUTDOOR YARD 2,104000,OUTDOOR YARD,true,Outside,false
Brooklyn,20,20,20K921,New Utrecht Evening Hs T/R,Ungraded,K445,NEW UTRECHT HS - K,1601 80 STREET,DOE Owned,OUTDOOR YARD 1,10200,OUTDOOR YARD,true,Outside,false
Brooklyn,20,20,20K921,New Utrecht Evening Hs T/R,Ungraded,K445,NEW UTRECHT HS - K,1601 80 STREET,DOE Owned,OUTDOOR YARD 2,104000,OUTDOOR YARD,true,Outside,false
Brooklyn,20,20,20K971,"School of Math, Science, and Healthy Living",Elementary,K971,P.S. 971 - BROOKLYN,6214 4TH AVENUE,DOE Owned,102,1271,MULTI-PURPOSE NON CLASSROOM,false,Inside,true
Brooklyn,20,20,20K971,"School of Math, Science, and Healthy Living",Elementary,K971,P.S. 971 - BROOKLYN,6214 4TH AVENUE,DOE Owned,OUTDOOR YARD 1,20000,OUTDOOR YARD,false,Outside,false
Brooklyn,21,20,20K682,The Academy of Talented Scholars,Elementary,K237,LUCRETIA MARCIGLIANO CAMPUS - K,50 AVENUE P,DOE Owned,GYM,6138,GYMNASIUM,true,Inside,false
Brooklyn,21,20,20K682,The Academy of Talented Scholars,Elementary,K237,LUCRETIA MARCIGLIANO CAMPUS - K,50 AVENUE P,DOE Owned,OUTDOOR YARD 1,9100,OUTDOOR YARD,true,Outside,false
Brooklyn,21,20,20K686,Brooklyn School of Inquiry,K-8,K237,LUCRETIA MARCIGLIANO CAMPUS - K,50 AVENUE P,DOE Owned,412,621,DANCE ROOM,false,Inside,false
Brooklyn,21,20,20K686,Brooklyn School of Inquiry,K-8,K237,LUCRETIA MARCIGLIANO CAMPUS - K,50 AVENUE P,DOE Owned,GYM,6138,GYMNASIUM,true,Inside,false
Brooklyn,21,20,20K686,Brooklyn School of Inquiry,K-8,K237,LUCRETIA MARCIGLIANO CAMPUS - K,50 AVENUE P,DOE Owned,OUTDOOR YARD 1,9100,OUTDOOR YARD,true,Outside,false
Brooklyn,21,21,21K090,P.S. 90 Edna Cohen School,Elementary,K090,P.S. 90 - BROOKLYN,2840 WEST 12 STREET,DOE Owned,GYM,3996,GYMNASIUM,false,Inside,false
Brooklyn,21,21,21K090,P.S. 90 Edna Cohen School,Elementary,K090,P.S. 90 - BROOKLYN,2840 WEST 12 STREET,DOE Owned,OUTDOOR YARD 1,775,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K095,P.S. 095 The Gravesend,K-8,K095,P.S. 95 - BROOKLYN,345 VAN SICKLEN STREET,DOE Owned,131,672,DANCE ROOM,false,Inside,false
Brooklyn,21,21,21K095,P.S. 095 The Gravesend,K-8,K095,P.S. 95 - BROOKLYN,345 VAN SICKLEN STREET,DOE Owned,435,2862,GYMNASIUM,false,Inside,false
Brooklyn,21,21,21K095,P.S. 095 The Gravesend,K-8,K095,P.S. 95 - BROOKLYN,345 VAN SICKLEN STREET,DOE Owned,OUTDOOR YARD 1,4524,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K095,P.S. 095 The Gravesend,K-8,K095,P.S. 95 - BROOKLYN,345 VAN SICKLEN STREET,DOE Owned,OUTDOOR YARD 2,10629,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K095,P.S. 095 The Gravesend,K-8,K095,P.S. 95 - BROOKLYN,345 VAN SICKLEN STREET,DOE Owned,OUTDOOR YARD 3,6937,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K095,P.S. 095 The Gravesend,K-8,K095,P.S. 95 - BROOKLYN,345 VAN SICKLEN STREET,DOE Owned,OUTDOOR YARD 4,5548,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K095,P.S. 095 The Gravesend,K-8,K095,P.S. 95 - BROOKLYN,345 VAN SICKLEN STREET,DOE Owned,SO PL.B,2915,MULTI-PURPOSE CLASSROOM,false,Inside,true
Queens,25,25,25Q029,P.S. 029 Queens,Elementary,Q029,P.S. 29 - QUEENS,125-10 23 AVENUE,DOE Owned,313,616,DANCE ROOM,false,Inside,false
Brooklyn,21,21,21K096,I.S. 096 Seth Low,Junior High-Intermediate-Middle,K096,I.S. 96 - BROOKLYN,99 AVENUE P,DOE Owned,117,638,MULTI-PURPOSE CLASSROOM,false,Inside,true
Brooklyn,21,21,21K096,I.S. 096 Seth Low,Junior High-Intermediate-Middle,K096,I.S. 96 - BROOKLYN,99 AVENUE P,DOE Owned,123,672,MULTI-PURPOSE CLASSROOM,false,Inside,true
Brooklyn,21,21,21K096,I.S. 096 Seth Low,Junior High-Intermediate-Middle,K096,I.S. 96 - BROOKLYN,99 AVENUE P,DOE Owned,300,5046,GYMNASIUM,true,Inside,false
Brooklyn,21,21,21K096,I.S. 096 Seth Low,Junior High-Intermediate-Middle,K096,I.S. 96 - BROOKLYN,99 AVENUE P,DOE Owned,400,5104,GYMNASIUM,true,Inside,false
Brooklyn,21,21,21K096,I.S. 096 Seth Low,Junior High-Intermediate-Middle,K096,I.S. 96 - BROOKLYN,99 AVENUE P,DOE Owned,OUTDOOR YARD 1,30000,OUTDOOR YARD,true,Outside,false
Brooklyn,21,21,21K097,P.S. 97 The Highlawn,Elementary,K097,P.S. 97 - BROOKLYN,1855 STILLWELL AVENUE,DOE Owned,403,2968,GYMNASIUM,false,Inside,false
Brooklyn,21,21,21K097,P.S. 97 The Highlawn,Elementary,K097,P.S. 97 - BROOKLYN,1855 STILLWELL AVENUE,DOE Owned,403,2968,GYMNASIUM,false,Inside,false
Brooklyn,21,21,21K097,P.S. 97 The Highlawn,Elementary,K097,P.S. 97 - BROOKLYN,1855 STILLWELL AVENUE,DOE Owned,OUTDOOR YARD 1,23.868,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K098,I.S. 98 Bay Academy,Junior High-Intermediate-Middle,K043,I.S. 98 - BROOKLYN,1401 EMMONS AVENUE,DOE Owned,139,1032,DANCE ROOM,false,Inside,false
Brooklyn,21,21,21K098,I.S. 98 Bay Academy,Junior High-Intermediate-Middle,K043,I.S. 98 - BROOKLYN,1401 EMMONS AVENUE,DOE Owned,GYM 150,5820,GYMNASIUM,true,Inside,false
Brooklyn,21,21,21K098,I.S. 98 Bay Academy,Junior High-Intermediate-Middle,K043,I.S. 98 - BROOKLYN,1401 EMMONS AVENUE,DOE Owned,OUTDOOR YARD 1,39798,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K099,P.S. 099 Isaac Asimov,K-8,K099,P.S. 99 - BROOKLYN,1120 EAST 10 STREET,DOE Owned,221,891,MULTI-PURPOSE CLASSROOM,false,Inside,true
Brooklyn,21,21,21K099,P.S. 099 Isaac Asimov,K-8,K099,P.S. 99 - BROOKLYN,1120 EAST 10 STREET,DOE Owned,221,891,MULTI-PURPOSE CLASSROOM,false,Inside,true
Brooklyn,21,21,21K099,P.S. 099 Isaac Asimov,K-8,K099,P.S. 99 - BROOKLYN,1120 EAST 10 STREET,DOE Owned,OUTDOOR YARD 1,3500,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K099,P.S. 099 Isaac Asimov,K-8,K099,P.S. 99 - BROOKLYN,1120 EAST 10 STREET,DOE Owned,OUTDOOR YARD 2,5400,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K099,P.S. 099 Isaac Asimov,K-8,K099,P.S. 99 - BROOKLYN,1120 EAST 10 STREET,DOE Owned,OUTDOOR YARD 3,7000,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K100,P.S. 100 The Coney Island School,Elementary,K100,P.S. 100 - BROOKLYN,2951 WEST 3 STREET,DOE Owned,306,1197,GYMNASIUM,true,Inside,false
Brooklyn,21,21,21K100,P.S. 100 The Coney Island School,Elementary,K100,P.S. 100 - BROOKLYN,2951 WEST 3 STREET,DOE Owned,MP1,1288,MULTI-PURPOSE ROOM,false,Inside,true
Brooklyn,21,21,21K100,P.S. 100 The Coney Island School,Elementary,K100,P.S. 100 - BROOKLYN,2951 WEST 3 STREET,DOE Owned,MP1,1288,MULTI-PURPOSE ROOM,false,Inside,true
Brooklyn,21,21,21K100,P.S. 100 The Coney Island School,Elementary,K100,P.S. 100 - BROOKLYN,2951 WEST 3 STREET,DOE Owned,MP2,1288,MULTI-PURPOSE ROOM,false,Inside,true
Brooklyn,21,21,21K100,P.S. 100 The Coney Island School,Elementary,K100,P.S. 100 - BROOKLYN,2951 WEST 3 STREET,DOE Owned,OUTDOOR YARD 1,9428,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K100,P.S. 100 The Coney Island School,Elementary,K100,P.S. 100 - BROOKLYN,2951 WEST 3 STREET,DOE Owned,OUTDOOR YARD 2,5228,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K101,P.S. 101 The Verrazano,Elementary,K101,P.S. 101 - BROOKLYN,2360 BENSON AVENUE,DOE Owned,361(2),120,MULTI-PURPOSE CLASSROOM,false,Inside,true
Brooklyn,21,21,21K101,P.S. 101 The Verrazano,Elementary,K101,P.S. 101 - BROOKLYN,2360 BENSON AVENUE,DOE Owned,GYM,4234,GYMNASIUM,false,Inside,false
Brooklyn,21,21,21K101,P.S. 101 The Verrazano,Elementary,K101,P.S. 101 - BROOKLYN,2360 BENSON AVENUE,DOE Owned,OUTDOOR YARD 1,44000,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K121,P.S. 121 Nelson A. Rockefeller,K-8,K121,P.S. 121 - BROOKLYN,5301 20 AVENUE,DOE Owned,164,1624,GYMNASIUM,false,Inside,false
Brooklyn,21,21,21K121,P.S. 121 Nelson A. Rockefeller,K-8,K121,P.S. 121 - BROOKLYN,5301 20 AVENUE,DOE Owned,OUTDOOR YARD 1,34000,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K128,P.S. 128 Bensonhurst,Elementary,K128,P.S. 128 (TANDEM BROOKLYN STUDIO) - BROOKLYN,2075 84 STREET,DOE Owned,407,968,DANCE ROOM,false,Inside,false
Brooklyn,21,21,21K128,P.S. 128 Bensonhurst,Elementary,K128,P.S. 128 (TANDEM BROOKLYN STUDIO) - BROOKLYN,2075 84 STREET,DOE Owned,407,968,DANCE ROOM,false,Inside,false
Brooklyn,21,21,21K128,P.S. 128 Bensonhurst,Elementary,K128,P.S. 128 (TANDEM BROOKLYN STUDIO),2075 84 STREET,DOE Owned,OUTDOOR YARD 1,60000,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K153,P.S. 153 Homecrest,Elementary,K153,P.S. 153 - BROOKLYN,1970 HOMECREST AVENUE,DOE Owned,205/7,1220,GYMNASIUM,false,Inside,false
Brooklyn,21,21,21K153,P.S. 153 Homecrest,Elementary,K153,P.S. 153 - BROOKLYN,1970 HOMECREST AVENUE,DOE Owned,205/7,1220,GYMNASIUM,false,Inside,false
Brooklyn,21,21,21K153,P.S. 153 Homecrest,Elementary,K153,P.S. 153 - BROOKLYN,1970 HOMECREST AVENUE,DOE Owned,OUTDOOR YARD 1,8061,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K153,P.S. 153 Homecrest,Elementary,K153,P.S. 153 - BROOKLYN,1970 HOMECREST AVENUE,DOE Owned,OUTDOOR YARD 2,5995,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K177,P.S. 177 The Marlboro,Elementary,K177,P.S. 177 - BROOKLYN,346 AVENUE P,DOE Owned,OUTDOOR YARD 1,21000,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K177,P.S. 177 The Marlboro,Elementary,K177,P.S. 177 - BROOKLYN,346 AVENUE P,DOE Owned,OUTDOOR YARD 2,4800,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K177,P.S. 177 The Marlboro,Elementary,K177,P.S. 177 - BROOKLYN,346 AVENUE P,DOE Owned,PLAYRME,1950,MULTI-PURPOSE ROOM,false,Inside,true
Brooklyn,21,21,21K177,P.S. 177 The Marlboro,Elementary,K177,P.S. 177 - BROOKLYN,346 AVENUE P,DOE Owned,PLAYRME,1950,MULTI-PURPOSE ROOM,false,Inside,true
Brooklyn,21,21,21K177,P.S. 177 The Marlboro,Elementary,K177,P.S. 177 - BROOKLYN,346 AVENUE P,DOE Owned,PLAYRMW,1950,MULTI-PURPOSE ROOM,false,Inside,true
Brooklyn,21,21,21K188,P.S. 188 Michael E. Berdy,Elementary,K188,P.S. 188 - BROOKLYN,3314 NEPTUNE AVENUE,DOE Owned,204,598,MULTI-PURPOSE NON CLASSROOM,false,Inside,true
Brooklyn,21,21,21K188,P.S. 188 Michael E. Berdy,Elementary,K188,P.S. 188 - BROOKLYN,3314 NEPTUNE AVENUE,DOE Owned,204,598,MULTI-PURPOSE NON CLASSROOM,false,Inside,true
Brooklyn,21,21,21K188,P.S. 188 Michael E. Berdy,Elementary,K188,P.S. 188 - BROOKLYN,3314 NEPTUNE AVENUE,DOE Owned,GYM,5073,GYMNASIUM,false,Inside,false
Brooklyn,21,21,21K188,P.S. 188 Michael E. Berdy,Elementary,K188,P.S. 188 - BROOKLYN,3314 NEPTUNE AVENUE,DOE Owned,OUTDOOR YARD 1,1750,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K199,P.S. 199 Frederick Wachtel,Elementary,K199,P.S. 199 - BROOKLYN,1100 ELM AVENUE,DOE Owned,300,3850,GYMNASIUM,false,Inside,false
Brooklyn,21,21,21K199,P.S. 199 Frederick Wachtel,Elementary,K199,P.S. 199 - BROOKLYN,1100 ELM AVENUE,DOE Owned,325,1606,MULTI-PURPOSE CLASSROOM,false,Inside,true
Brooklyn,21,21,21K199,P.S. 199 Frederick Wachtel,Elementary,K199,P.S. 199 - BROOKLYN,1100 ELM AVENUE,DOE Owned,OUTDOOR YARD 1,3000,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K199,P.S. 199 Frederick Wachtel,Elementary,K199,P.S. 199 - BROOKLYN,1100 ELM AVENUE,DOE Owned,OUTDOOR YARD 2,14000,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K209,P.S. 209 Margaret Mead,K-8,K209,P.S. 209 - BROOKLYN,2609 EAST 7 STREET,DOE Owned,GYM,4176,GYMNASIUM,false,Inside,false
Brooklyn,21,21,21K209,P.S. 209 Margaret Mead,K-8,K209,P.S. 209 - BROOKLYN,2609 EAST 7 STREET,DOE Owned,GYM,4176,GYMNASIUM,false,Inside,false
Brooklyn,21,21,21K212,P.S. 212 Lady Deborah Moody,Elementary,K212,P.S. 212 - BROOKLYN,87 BAY 49 STREET,DOE Owned,GYM3FL,4505,GYMNASIUM,false,Inside,false
Brooklyn,21,21,21K212,P.S. 212 Lady Deborah Moody,Elementary,K212,P.S. 212 - BROOKLYN,87 BAY 49 STREET,DOE Owned,GYM3FL,4505,GYMNASIUM,false,Inside,false
Brooklyn,21,21,21K212,P.S. 212 Lady Deborah Moody,Elementary,K212,P.S. 212 - BROOKLYN,87 BAY 49 STREET,DOE Owned,OUTDOOR YARD 1,10000,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K212,P.S. 212 Lady Deborah Moody,Elementary,K212,P.S. 212 - BROOKLYN,87 BAY 49 STREET,DOE Owned,OUTDOOR YARD 2,900,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K212,P.S. 212 Lady Deborah Moody,Elementary,K212,P.S. 212 - BROOKLYN,87 BAY 49 STREET,DOE Owned,OUTDOOR YARD 3,1320,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K212,P.S. 212 Lady Deborah Moody,Elementary,K212,P.S. 212 - BROOKLYN,87 BAY 49 STREET,DOE Owned,OUTDOOR YARD 4,24240,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K215,P.S. 215 Morris H. Weiss,Elementary,K215,P.S. 215 - BROOKLYN,415 AVENUE S,DOE Owned,GYM.1,4420,GYMNASIUM,false,Inside,false
Brooklyn,21,21,21K216,P.S. 216 Arturo Toscanini,Elementary,K216,P.S. 216 - BROOKLYN,350 AVENUE X,DOE Owned,3 FLGYM,4316,GYMNASIUM,false,Inside,false
Brooklyn,21,21,21K216,P.S. 216 Arturo Toscanini,Elementary,K216,P.S. 216 - BROOKLYN,350 AVENUE X,DOE Owned,3 FLGYM,4316,GYMNASIUM,false,Inside,false
Brooklyn,21,21,21K216,P.S. 216 Arturo Toscanini,Elementary,K216,P.S. 216 - BROOKLYN,350 AVENUE X,DOE Owned,OUTDOOR YARD 1,13000,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K225,P.S. K225 - The Eileen E. Zaglin,K-8,K225,P.S. 225 - BROOKLYN,1075 OCEAN VIEW AVENUE,DOE Owned,GYM3,4234,GYMNASIUM,true,Inside,false
Brooklyn,21,21,21K225,P.S. K225 - The Eileen E. Zaglin,K-8,K225,P.S. 225 - BROOKLYN,1075 OCEAN VIEW AVENUE,DOE Owned,GYM4,3306,GYMNASIUM,true,Inside,false
Brooklyn,21,21,21K225,P.S. K225 - The Eileen E. Zaglin,K-8,K225,P.S. 225 - BROOKLYN,1075 OCEAN VIEW AVENUE,DOE Owned,OUTDOOR YARD 1,6875,OUTDOOR YARD,true,Outside,false
Brooklyn,21,21,21K225,P.S. K225 - The Eileen E. Zaglin,K-8,K225,P.S. 225 - BROOKLYN,1075 OCEAN VIEW AVENUE,DOE Owned,OUTDOOR YARD 2,27000,OUTDOOR YARD,true,Outside,false
Brooklyn,21,21,21K226,P.S. 226 Alfred De B. Mason,K-8,K226,P.S. 226 - BROOKLYN,6006 23 AVENUE,DOE Owned,354,225,AUXILIARY EXERCISE ROOM,false,Inside,false
Brooklyn,21,21,21K226,P.S. 226 Alfred De B. Mason,K-8,K226,P.S. 226 - BROOKLYN,6006 23 AVENUE,DOE Owned,354,225,AUXILIARY EXERCISE ROOM,false,Inside,false
Brooklyn,21,21,21K226,P.S. 226 Alfred De B. Mason,K-8,K226,P.S. 226 - BROOKLYN,6006 23 AVENUE,DOE Owned,OUTDOOR YARD 1,30732,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K228,I.S. 228 David A. Boody,Junior High-Intermediate-Middle,K228,I.S. 228 - BROOKLYN,228 AVENUE S,DOE Owned,300,4902,GYMNASIUM,false,Inside,false
Brooklyn,21,21,21K228,I.S. 228 David A. Boody,Junior High-Intermediate-Middle,K228,I.S. 228 - BROOKLYN,228 AVENUE S,DOE Owned,400,4902,GYMNASIUM,false,Inside,false
Brooklyn,21,21,21K238,P.S. 238 Anne Sullivan,K-8,K238,P.S. 238 - BROOKLYN,1633 EAST 8 STREET,DOE Owned,101,946,DANCE ROOM,false,Inside,false
Brooklyn,21,21,21K238,P.S. 238 Anne Sullivan,K-8,K238,P.S. 238 - BROOKLYN,1633 EAST 8 STREET,DOE Owned,GYM,4234,GYMNASIUM,true,Inside,false
Brooklyn,21,21,21K238,P.S. 238 Anne Sullivan,K-8,K238,P.S. 238 - BROOKLYN,1633 EAST 8 STREET,DOE Owned,GYM4TH,4176,GYMNASIUM,true,Inside,false
Brooklyn,21,21,21K238,P.S. 238 Anne Sullivan,K-8,K238,P.S. 238 - BROOKLYN,1633 EAST 8 STREET,DOE Owned,OUTDOOR YARD 1,9900,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K238,P.S. 238 Anne Sullivan,K-8,K238,P.S. 238 - BROOKLYN,1633 EAST 8 STREET,DOE Owned,OUTDOOR YARD 2,4500,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K239,Mark Twain I.S. 239 for the Gifted & Talented,Junior High-Intermediate-Middle,K239,I.S. 239 - BROOKLYN,2401 NEPTUNE AVENUE,DOE Owned,276,572,MULTI-PURPOSE NON CLASSROOM,false,Inside,true
Queens,25,25,25Q029,P.S. 029 Queens,Elementary,Q029,P.S. 29 - QUEENS,125-10 23 AVENUE,DOE Owned,313,616,DANCE ROOM,false,Inside,false
Brooklyn,21,21,21K239,Mark Twain I.S. 239 for the Gifted & Talented,Junior High-Intermediate-Middle,K239,I.S. 239 - BROOKLYN,2401 NEPTUNE AVENUE,DOE Owned,301,1110,DANCE ROOM,false,Inside,false
Brooklyn,21,21,21K239,Mark Twain I.S. 239 for the Gifted & Talented,Junior High-Intermediate-Middle,K239,I.S. 239 - BROOKLYN,2401 NEPTUNE AVENUE,DOE Owned,306,800,AUXILIARY EXERCISE ROOM,false,Inside,false
Brooklyn,21,21,21K239,Mark Twain I.S. 239 for the Gifted & Talented,Junior High-Intermediate-Middle,K239,I.S. 239 - BROOKLYN,2401 NEPTUNE AVENUE,DOE Owned,G.GYM,4140,GYMNASIUM,false,Inside,false
Brooklyn,21,21,21K239,Mark Twain I.S. 239 for the Gifted & Talented,Junior High-Intermediate-Middle,K239,I.S. 239 - BROOKLYN,2401 NEPTUNE AVENUE,DOE Owned,G.GYM,4140,GYMNASIUM,false,Inside,false
Brooklyn,21,21,21K239,Mark Twain I.S. 239 for the Gifted & Talented,Junior High-Intermediate-Middle,K239,I.S. 239 - BROOKLYN,2401 NEPTUNE AVENUE,DOE Owned,G.GYM,4140,GYMNASIUM,false,Inside,false
Brooklyn,21,21,21K253,P.S. 253,Elementary,K253,P.S. 253 - BROOKLYN,601 OCEANVIEW AVENUE,DOE Owned,219,770,DANCE ROOM,false,Inside,false
Brooklyn,21,21,21K253,P.S. 253,Elementary,K253,P.S. 253 - BROOKLYN,601 OCEANVIEW AVENUE,DOE Owned,GYM,4234,GYMNASIUM,false,Inside,false
Brooklyn,21,21,21K253,P.S. 253,Elementary,K253,P.S. 253 - BROOKLYN,601 OCEANVIEW AVENUE,DOE Owned,OUTDOOR YARD 1,30000,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K281,I.S. 281 Joseph B Cavallaro,Junior High-Intermediate-Middle,K281,I.S. 281 - BROOKLYN,8787 24 AVENUE,DOE Owned,B22,1147,DANCE ROOM,false,Inside,false
Brooklyn,21,21,21K281,I.S. 281 Joseph B Cavallaro,Junior High-Intermediate-Middle,K281,I.S. 281 - BROOKLYN,8787 24 AVENUE,DOE Owned,GYM,6592,GYMNASIUM,true,Inside,false
Brooklyn,21,21,21K281,I.S. 281 Joseph B Cavallaro,Junior High-Intermediate-Middle,K281,I.S. 281 - BROOKLYN,8787 24 AVENUE,DOE Owned,OUTDOOR YARD 1,10845,OUTDOOR YARD,false,Outside,false
Brooklyn,21,21,21K288,P.S. 288 The Shirley Tanyhill,K-8,K288,P.S. 288 - BROOKLYN,2950 WEST 25 STREET,DOE Owned,353,702,ADAPTIVE PHYSICAL EDUCATION,false,Inside,false
